source,source_type,date,leader,url,title
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/5bba355e-b8e3-4bc3-b440-750a23f8d48c,Starmer faces questions over visit to Palantir office alongside Mandelson
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/dcfda2fa-67d4-4858-b16a-b82352b5f7e3,Keir Starmer’s weakening grip on power
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/fdf7afe9-9ad3-4325-8843-f590dcdd7e57,Peter Mandelson leaked sensitive UK government tax plans to Jeffrey Epstein
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/7742a227-eefd-401b-ab00-41b71ae161ef,Starmer under mounting pressure as it happened — prime minister apologises to Epstein victims
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/e4f5f18d-6f6c-45f7-ab99-1cbaaeb98bd7,Starmer engulfed in leadership speculation as he backtracks over Mandelson papers
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/1a296ae4-a19d-4650-bdf9-4a3a1d1b25f7,Mandelson and the money that never sleeps
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/dca0467c-f64e-4ece-badb-387711dcffdc,UK think-tank close to Labour paid firm to identify source of leaks to media
Financial Times,domestic,,keir_starmer,https://www.ft.com/content/08b4aebd-87c5-4183-8ef6-1986499da3a4,Mandelson row hits Starmer already at rock bottom
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/blog/julia-duailibi/post/2026/02/04/bolsonaro-papuda-investigacao.ghtml,Bolsonaro é ouvido na Papudinha por chamar Lula de 'cachaça' e associá-lo ao tráfico no Alemão
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/noticia/2026/02/04/tres-poderes-lancam-pacto-contra-o-feminicidio.ghtml,"Três Poderes lançam pacto contra o feminicídio com diretrizes iniciais, mas sem ações efetivas defin"
G1,domestic,,lula_da_silva,https://g1.globo.com/ba/bahia/noticia/2026/02/06/presidente-lula-entrega-novas-ambulancias-do-samu-e-anuncia-investimento-para-a-saude-da-bahia.ghtml,Presidente Lula entrega novas ambulâncias do Samu e anuncia investimento de R$ 345 milhões para a sa
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/noticia/2026/02/06/lula-defende-pec-da-seguranca-publica-e-cobra-apoio-do-congresso.ghtml,"Lula defende PEC da Segurança Pública, cobra apoio do Congresso e sinaliza criação de ministério"
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/noticia/2026/02/07/em-salvador-lula-diz-que-politica-apodreceu-e-esta-mercantilizada.ghtml,"Em Salvador, Lula diz que política 'apodreceu' e está 'mercantilizada'"
G1,domestic,,lula_da_silva,https://g1.globo.com/go/goias/noticia/2026/02/05/adolescente-que-fez-mandados-de-prisao-falsos-contra-lula-e-moraes-leva-vida-de-luxo-e-estava-fora-da-escola-ha-dois-anos-diz-policia.ghtml,Adolescente que fez mandados de prisão falsos contra Lula e Moraes leva vida de luxo e estava fora d
G1,domestic,,lula_da_silva,https://g1.globo.com/go/goias/noticia/2026/02/05/operacao-combate-fraude-que-colocava-mandados-de-prisao-falsos-nos-sistemas-do-tj-de-goias-e-do-cnj.ghtml,"Operação combate fraude que inseriu mandados de prisão falsos no TJ e CNJ, incluindo nomes de Lula e"
G1,domestic,,lula_da_silva,https://g1.globo.com/meio-ambiente/noticia/2026/02/05/pirarucu-peixe-simbolo-da-amazonia-vira-ameaca-ambiental-fora-do-seu-habitat.ghtml,Pirarucus na Granja do Torto: peixe símbolo da Amazônia vira ameaça ambiental fora do seu habitat
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/noticia/2026/02/05/lula-diz-que-conversou-com-filho-citado-em-cpmi-do-inss-se-voce-tiver-alguma-coisa-vai-paga-o-preco.ghtml,"Lula diz que conversou com filho citado em CPMI do INSS: 'Se você tiver alguma coisa, vai pagar o pr"
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/noticia/2026/02/05/lula-se-reune-com-o-primeiro-ministro-da-russia-e-defende-a-ampliacao-do-comercio-entre-os-dois-paises.ghtml,"Lula se reúne com o primeiro-ministro da Rússia, e declaração conjunta defende o multilateralismo e "
G1,domestic,,lula_da_silva,https://g1.globo.com/politica/blog/gerson-camarotti/post/2026/02/03/em-desenho-para-sao-paulo-lula-estuda-cenario-com-simone-para-o-governo-e-haddad-no-senado.ghtml,"Em desenho para São Paulo, Lula estuda cenário com Simone para governo e Haddad no Senado"
Gazeta Mercantil,domestic,,lula_da_silva,https://gazetamercantil.com/lula-plano-reeleicao-2026-aliados-pt,"Lula lança plano de reeleição, critica sistema político e amplia articulação para 2026"
Gazeta Mercantil,domestic,,lula_da_silva,https://gazetamercantil.com/autocorrecao-do-stf-fachin-maturidade-institucional,Autocorreção do STF: Fachin diz que conceito reflete maturidade institucional e não reconhecimento d
Gazeta Wyborcza,domestic,,donald_tusk,"https://wyborcza.pl/7,75398,32574552,tusk-o-aferze-epsteina-do-zbadania-sa-watki-polskie-rzad-powoluje.html",Tusk o aferze Epsteina: do zbadania są wątki polskie. Rząd powołuje specjalny zespół
Gazeta Wyborcza,domestic,,donald_tusk,"https://wyborcza.pl/7,75399,32580358,donald-tusk-w-kijowie-powstana-wspolne-fabryki-technologii.html",Donald Tusk w Kijowie. Powstaną wspólne fabryki technologii obronnych
Gazeta Wyborcza,domestic,,donald_tusk,"https://wyborcza.pl/7,75398,32582885,kulisy-strategii-pis-kaczynski-wkracza-po-awanturze-z-ambasadorem.html",Kulisy strategii PiS. Kaczyński wkracza po awanturze z ambasadorem USA
Gazeta Wyborcza,domestic,,donald_tusk,"https://wyborcza.pl/7,75399,32580468,ambasador-usa-zrywa-kontakty-z-czarzastym-powodem-brak-szacunku.html","Czarzasty nie poparł Nobla dla Trumpa. Ambasador USA zrywa z nim relacje i twierdzi, że nie szanuje "
Gazeta Wyborcza,domestic,,karol_nawrocki,"https://wyborcza.pl/7,75398,32574813,w-abw-nie-awansuja-bo-torturowali-ksiedza.html","W ABW nie awansują, bo ""torturowali księdza"""
Gazeta Wyborcza,domestic,,karol_nawrocki,"https://wyborcza.pl/7,75398,32573205,prezydent-nawrocki-ulaskawil-trzy-osoby.html",Prezydent Nawrocki ułaskawił trzy osoby
Gazeta Wyborcza,domestic,,karol_nawrocki,"https://wyborcza.pl/magazyn/7,124059,32579861,kulisy-ataku-nawrockiego-na-czarzastego-prezydent-nie-przewidzial.html",Nawrocki podał nam piłkę - mówi mi ważny polityk rządowy o Czarzastym
Globe and Mail,domestic,,mark_carney,https://www.theglobeandmail.com/canada/toronto/article-mark-carney-davos-speech-right-message/,Mark Carney’s speech got the world’s attention – but was it the right message?
Governo Italiano,domestic,,giorgia_meloni,https://www.governo.it/en/articolo/meeting-vice-president-united-states-america/31053,Meeting with the Vice President of the United States of America
Governo Italiano,domestic,,giorgia_meloni,https://www.governo.it/en/articolo/meeting-prime-minister-czech-republic/31019,Meeting with the Prime Minister of the Czech Republic
Handelsblatt,domestic,,friedrich_merz,https://www.handelsblatt.com/politik/deutschland/eu-merz-fordert-dringend-mehr-eigenstaendigkeit-von-europa/100196707.html,EU: Merz fordert dringend mehr Eigenständigkeit von Europa
Handelsblatt,domestic,,friedrich_merz,https://www.handelsblatt.com/politik/deutschland/infrastruktur-dieses-milliardenschwere-netz-soll-uns-im-ernstfall-schuetzen/100191101.html,Infrastruktur: Dieses milliardenschwere Netz soll uns im Ernstfall schützen
Helsingin Sanomat,domestic,,alexander_stubb,https://www.hs.fi/pkseutu/art-2000011792755.html,Vantaa | Presidentti Stubb vieraili ”oikein kivassa” Vantaan kaupungissa
Helsingin Sanomat,domestic,,alexander_stubb,https://www.hs.fi/politiikka/art-2000011750531.html,Valtiopäivien avajaiset | Stubb: USA:n ulkopolitiikan ideologia ristiriidassa arvojemme kanssa
Helsingin Sanomat,domestic,,alexander_stubb,https://www.hs.fi/paakirjoitukset/art-2000011792404.html,Pääkirjoitus | Stubb sanoi suorat sanat Trumpin Yhdysvalloista
Helsingin Sanomat,domestic,,alexander_stubb,https://www.hs.fi/kuuntele/art-2000011793067.html,Päivän tärkeimmät uutiset keskiviikkona 4. helmikuuta
Hromadske,domestic,,volodymyr_zelenskyy,https://hromadske.ua/en/war/258961-obmin-polonenymy-iz-rosiyskoyi-nevoli-povertaiutsia-157-ukrayintsiv-zelenskyy,Ukraine brings home 157 from Russian captivity in latest swap – Zelenskyy
IPN,domestic,,maia_sandu,https://ipn.md/en/maia-sandu-nominated-for-the-nobel-peace-prize-by-a-norwegian-deputy/,"Maia Sandu, nominated for the Nobel Peace Prize by a Norwegian deputy"
IPN,domestic,,maia_sandu,https://ipn.md/en/maia-sandu-proposes-consultations-for-protecting-children-in-the-online-environment/,Maia Sandu proposes consultations for protecting children in the online environment
Il Sole 24 Ore,domestic,,giorgia_meloni,https://en.ilsole24ore.com/art/melons-canvas-vance-common-values-eu-and-usa-AIHwGAIB,Meloni mends fences with Vance: 'Common values between EU and US'
Il Sole 24 Ore,domestic,,giorgia_meloni,https://www.ilsole24ore.com/art/meloni-ricuce-tela-vance-valori-comuni-ue-e-usa-AIHwGAIB,Meloni ricuce la tela con Vance: «Valori comuni tra Ue e Usa»
Il Sole 24 Ore,domestic,,giorgia_meloni,https://en.ilsole24ore.com/art/sanremo-2026-andrea-pucci-renounces-co-hosting-solidarity-with-meloni-and-salvini-AIiOIfJB,"Sanremo 2026, Andrea Pucci renounces co-hosting. Solidarity of Meloni"
Il Sole 24 Ore,domestic,,giorgia_meloni,https://www.ilsole24ore.com/art/meloni-chi-manifesta-contro-olimpiadi-nemico-dell-italia-AI6VxTJB,"Meloni, chi manifesta contro le Olimpiadi è nemico dell’Italia"
Il Sole 24 Ore,domestic,,giorgia_meloni,https://en.ilsole24ore.com/art/meloni-anti-olympics-protesters-enemy-of-italia-AI6VxTJB,"Meloni, those who demonstrate against the Olympics are enemies of Italia"
Il Sole 24 Ore,domestic,,giorgia_meloni,https://www.ilsole24ore.com/art/il-consiglio-ministri-approva-decreto-ponte-AIE5OfGB,Dal Cdm sì al nuovo pacchetto sicurezza. Meloni: serve un approccio più duro
Il Sole 24 Ore,domestic,,giorgia_meloni,https://en.ilsole24ore.com/art/the-council-of-ministers-approves-bridging-decree-AIE5OfGB,From the Cdm yes to the new security package. Meloni: a tougher approach is needed
Il Sole 24 Ore,domestic,,giorgia_meloni,https://www.ilsole24ore.com/art/rimosso-l-affresco-meloni-basilica-san-lorenzo-lucina-parroco-venivano-qui-quello-AIdwx4EB,Rimosso l’affresco di Meloni nella Basilica di San Lorenzo in Lucina. Il parroco: «Venivano qui per 
Ilta-Sanomat,domestic,,alexander_stubb,https://www.is.fi/paakirjoitus/art-2000011794927.html,Pääkirjoitus: Presidentti Stubb veti selkeän hajuraon Trumpin Yhdysvaltoihin ja sen arvoihin
Ilta-Sanomat,domestic,,alexander_stubb,https://www.is.fi/politiikka/art-2000011795023.html,"Alexander Stubbilta suorat sanat USA:n muutoksesta: ""Se viesti, joka saadaan Trumpilta..."""
Ilta-Sanomat,domestic,,alexander_stubb,https://www.is.fi/politiikka/art-2000011792428.html,Analyysi: Stubb piti poikkeuksellisen puheen – vaiettuun kysymykseen annettiin suora vastaus
Ilta-Sanomat,domestic,,alexander_stubb,https://www.is.fi/politiikka/art-2000011793320.html,Stubb: ”Venäjällä ei ole kortteja” – yksi kysymys veti vakavaksi
Ilta-Sanomat,domestic,,alexander_stubb,https://www.is.fi/politiikka/art-2000011788323.html,Stubbit osallistuvat talviolympialaisten avajaisiin
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/kancelaria/aktywnosc-ministrow/rzecznik-prezydenta-podsumowal-pol-roku-prezydentury-karola-nawrockiego,114553",Rzecznik Prezydenta podsumował pół roku prezydentury Karola Nawrockiego \ Kancelaria \ Aktywność Min
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/prawo-laski/2026/decyzje-prezydenta-rp-w-sprawie-prawa-laski,114327",Decyzje Prezydenta RP w sprawie prawa łaski \ Aktualności \ Prawo łaski \ Rok 2026
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wydarzenia/dwie-ustawy-z-podpisem-prezydenta-rp,114104",Dwie ustawy z podpisem Prezydenta RP \ Aktualności \ Wydarzenia
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wydarzenia/rada-bezpieczenstwa-narodowego-11-lutego,114347",Rada Bezpieczeństwa Narodowego zwołana na 11 lutego \ Aktualności \ Wydarzenia
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wizyty-zagraniczne/spotkanie-prezydenta-z-premier-wloch,114590",Spotkanie Prezydenta z Premier Włoch \ Aktualności \ Wizyty zagraniczne
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wydarzenia/rozmowa-telefoniczna-z-prezydentem-izraela,114364",Rozmowa telefoniczna z Prezydentem Izraela \ Aktualności \ Wydarzenia
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/kancelaria/aktywnosc-ministrow/szef-bpm-radio-wnet,114536","Szef BPM: Prezydent wyciągnął rękę do rządzących, by porozumieć się w sprawie nominacji ambasadorski"
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wydarzenia/prezydent-rp-spotkal-sie-z-przewodniczaca-krs-rzecznikiem-dyscyplinarnym,114100",Prezydent RP spotkał się z Przewodniczącą KRS oraz Rzecznikami Dyscyplinarnymi Sędziów Sądów Powszec
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wizyty-zagraniczne/udzial-prezydenta-rp-karola-nawrockiego-w-ceremonii-otwarcia-otwarcia-xxv-zimowych--igrzysk-olimpijskich-mediolan-cortin,114492",Udział Prezydenta RP Karola Nawrockiego w Ceremonii Otwarcia XXV Zimowych Igrzysk Olimpijskich Medio
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://t.prezydent.pl/aktualnosci/wizyty-zagraniczne/wizyta-prezydenta-rp-w-wiosce-olimpijskiej,114640",Wizyta Prezydenta RP w Wiosce Olimpijskiej
Kancelaria Prezydenta,domestic,,karol_nawrocki,"https://www.prezydent.pl/aktualnosci/wizyty-zagraniczne/ceremonia-otwarcia-xxv-zimowych-igrzysk-olimpijskich,114492",Ceremonia otwarcia XXV Zimowych Igrzysk Olimpijskich \ Aktualności \ Wizyty zagraniczne
Kauppalehti,domestic,,alexander_stubb,https://www.kauppalehti.fi/uutiset/a/ffe4ecb3-6ce2-4c71-9c57-b3746b4198ca,Stubbin puheessa kova lausunto Yhdysvaltojen hallinnon uudesta ideologiasta
LRT,domestic,,gitanas_nausėda,https://www.lrt.lt/en/news-in-english/19/2829305/lithuanian-european-council-presidents-discuss-eu-competitiveness-single-market,"Lithuanian, European Council presidents discuss EU competitiveness, single market"
LRT,domestic,,gitanas_nausėda,https://www.lrt.lt/en/news-in-english/19/2826089/lithuanian-president-says-there-are-risks-in-overly-close-ties-with-china,Lithuanian president says there are risks in ‘overly close’ ties with China
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/articulo/2026/2/termino-la-mision-en-china/,Terminó la misión en China
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/politica/articulo/2026/2/orsi-dijo-que-la-veintena-de-empresas-chinas-en-el-pais-representan-una-prueba-concreta-de-que-invertir-en-uruguay-es-una-decision-segura-y-rentable/,Orsi dijo que la veintena de empresas chinas en el país representan una “prueba concreta de que inve
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/politica/articulo/2026/2/a-manini-rios-le-parece-relevante-el-llamado-de-orsi-a-una-mesa-de-dialogo-para-definir-posturas-en-materia-de-politica-exterior/,A Manini Ríos le parece “relevante” el llamado de Orsi a una mesa de diálogo para definir posturas e
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/fotos/photo/20260205-orsi-2/,la diaria
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/fotos/photo/20260205-pol-orsi-shangai/,la diaria
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/fotos/photo/20260205-orsi/,la diaria
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/fotos/photo/20260203-tapa/,la diaria
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/fotos/photo/20260203-pol-orsi-china/,la diaria
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/fotos/photo/20260204-pol-orsi-china-universidad/,la diaria
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/politica/articulo/2026/2/orsi-recorrio-el-puerto-de-shanghai-y-se-reunio-con-autoridades-del-gobierno-de-la-ciudad/,Orsi recorrió el puerto de Shanghái y se reunió con autoridades del gobierno de la ciudad
La Diaria,domestic,,yamandú_orsi,https://ladiaria.com.uy/politica/articulo/2026/2/orsi-defendio-en-china-el-multilateralismo-frente-a-lo-que-definio-como-una-tormenta-feroz-en-la-geopolitica-internacional/,Yamandú Orsi en China: apuesta por cooperación y “orden internacional basado en reglas”
La Jornada,domestic,,claudia_sheinbaum,https://www.jornada.com.mx/2026/02/07/mundo/016n3mun,México enviará alimentos e insumos a más tardar el lunes: Sheinbaum
La Jornada,domestic,,claudia_sheinbaum,https://www.jornada.com.mx/2026/02/07/politica/004n1pol,“Malo sería que no hubiera dicho nada”
La Presse,domestic,,mark_carney,https://www.lapresse.ca/affaires/2026-02-05/strategie-pour-le-secteur-automobile/retour-des-rabais-federaux-a-l-achat-de-vehicules-electriques.php,Stratégie pour le secteur automobile | Retour des rabais fédéraux à l’achat de véhicules électriques
La Presse,domestic,,mark_carney,https://www.lapresse.ca/actualites/politique/2026-02-04/lutte-contre-l-islamophobie/ottawa-abolit-le-poste-d-amira-elghawaby-et-le-remplace-par-un-comite-consultatif.php,Lutte contre l’islamophobie | Ottawa abolit le poste d’Amira Elghawaby et le remplace par un comité 
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/06/news/decreto_sicurezza_meloni_contro_giudici-425141840/,"Via al decreto sicurezza. Meloni: ora saremo più duri, basta giudici doppiopesisti"
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/05/news/pacchetto_sicurezza_approvato_reazioni_lega_fdi_pd_m5s-425141235/,"Dl sicurezza approvato. Meloni: “Non capisco doppiopesismo magistratura"". Nordio: evitare ritorno Br"
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/04/news/meloni_affresco_angelo_oscurato_restauratore_valentinetti-425137900/,"Il restauratore cancella il volto dell’angelo Meloni: “Me l’ha detto il Vaticano, sì era la premier”"
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/07/news/meloni_vance_pranzo_kabul_board_olimpiadi-425144403/,"Meloni pranza con Vance, niente scuse su Kabul: si tratta ancora sul Board"
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/06/news/meloni_milano_cortina_olimpiadi_incontri_rubio_vance_al_thani-425142942/,"Meloni incontra Vance e Rubio dopo le tensioni con la Casa Bianca: ""Valori comuni tra Europa e Usa"""
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/esteri/2026/02/06/news/cena_olimpiadi_vance_tavolo_sala_oggi_incontro_meloni-425141856/,"La cena dei potenti, Vance scherza con Zaia: oggi incontrerà Meloni"
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/03/news/meloni_angelo_ritratto_vicariato-425134881/,Svolta della Santa sede: via da quell’affresco il volto di Meloni
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/06/news/decreto_sicurezza_cdm_piantedosi_nordio-425141834/,"Meloni lancia la sua campagna, è già derby a destra con la Lega"
La Repubblica,domestic,,giorgia_meloni,https://www.repubblica.it/politica/2026/02/06/news/arianna_meloni_elly_schlein_tolkien_signore_degli_anelli-425144067/,La frecciatina di Arianna Meloni a Schlein: “Vuole riprendersi Tolkien? Noi lo leggiamo da sempre”
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/sport/speciali/olimpiadi-invernali-milano-cortina-2026/2026/02/06/video/milano_incontro_tra_giorgia_meloni_e_il_vicepresidente_usa_vance_la_diretta-15497378/,"Milano, incontro tra Giorgia Meloni e il vicepresidente Usa Vance. La diretta"
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/cronaca/2026/02/07/diretta/scontri_milano-15499212/,Meloni: “Chi manifesta contro le Olimpiadi è nemico dell’Italia”
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/politica/2026/02/06/news/meloni_pacchetto_sicurezza_askatasuna_giudici-15496715/,"Meloni: Aska, indignata coi giudici"
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/torino/2026/02/07/news/askatasuna_scarcerazioni_magistrati_meloni-15498555/,"“Ridicoli solo tre arresti per gli scontri, da Meloni inammissibile invasione”"
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/politica/2026/02/06/video/milano_meloni_incontra_vance_valori_comuni_tra_italia_e_america-15497433/,"Milano, Meloni incontra Vance: ""Valori comuni tra Italia e America"""
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/politica/2026/02/06/news/meloni_vance_milano_incontro-15497427/,Meloni a Vance: “L’Occidente è alla base del futuro da costruire insieme”
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/politica/2026/02/06/video/milano_cortina_meloni_visita_larea_della_stazione_di_rogoredo_e_i_militari_in_servizio-15497371/,"Milano Cortina, Meloni visita l'area della Stazione di Rogoredo e i militari in servizio"
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/sport/speciali/olimpiadi-invernali-milano-cortina-2026/2026/02/06/video/olimpiadi_2026_a_palazzo_reale_mattarella_e_meloni_accolgono_i_leader_internazionali-15498020/,"Milano Cortina, a Palazzo Reale Mattarella e Meloni accolgono i leader internazionali"
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/cuneo/2026/02/06/news/la_rivelazione_di_vance-15497646/,La rivelazione di Vance al pranzo con Meloni: “Innamorato del tartufo e dei vini di Alba”
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/spettacoli/2026/02/08/news/pucci_contro_di_me_insulti_e_minacce_ecco_perche_rinuncio_a_sanremo-15499736/,Pucci rinuncia a Sanremo: “Contro di me insulti”. Meloni lo difende: “Deriva illiberale della sinist
La Stampa,domestic,,giorgia_meloni,https://www.lastampa.it/sport/speciali/olimpiadi-invernali-milano-cortina-2026/2026/02/06/news/meloni_pranzo_vance_consorte_fantasma_spouse-15497538/,"Alle Olimpiadi il giallo dello “SPOUSE”, spunta il consorte fantasma di Meloni al pranzo con Vance"
Le Monde,domestic,,emmanuel_macron,https://www.lemonde.fr/en/international/article/2026/02/05/macron-sends-his-diplomatic-adviser-to-moscow_6750175_4.html,Macron sends his diplomatic adviser to Moscow
Le Monde,domestic,,emmanuel_macron,https://www.lemonde.fr/en/france/article/2026/02/06/french-former-minster-jack-lang-summoned-to-explain-epstein-links_6750206_7.html,French former minster Jack Lang summoned to explain Epstein links
Les Échos,domestic,,emmanuel_macron,https://www.lesechos.fr/tech-medias/hightech/le-boom-des-data-centers-sauve-linvestissement-industriel-en-france-2214339,Le boom des data centers sauve l'investissement industriel en France
Les Échos,domestic,,emmanuel_macron,https://www.lesechos.fr/politique-societe/emmanuel-macron-president/sondage-exclusif-il-fait-entendre-la-voix-de-la-france-la-fermete-de-macron-face-a-trump-saluee-dans-lopinion-2214225,SONDAGE EXCLUSIF - « Il fait entendre la voix de la France » : la fermeté de Macron face à Trump sal
Les Échos,domestic,,emmanuel_macron,https://www.lesechos.fr/politique-societe/politique/lobservatoire-politique-elabe-les-echos-1017387,SONDAGE EXCLUSIF - Tous les résultats de l'Observatoire politique mensuel Elabe « Les Echos
Les Échos,domestic,,emmanuel_macron,https://www.lesechos.fr/politique-societe/politique/inedite-inflation-de-candidats-a-la-presidentielle-2027-2214280,Inédite inflation de candidats à la présidentielle 2027
Libération,domestic,,emmanuel_macron,https://www.liberation.fr/international/amerique/affaire-epstein-la-france-accuse-la-russie-davoir-voulu-relier-emmanuel-macron-au-scandale-20260206_ZRCOBC32T5ELFLLYIJBYU22XEY/,Affaire Epstein : la France accuse la Russie d’avoir voulu relier Emmanuel Macron au scandale
Libération,domestic,,emmanuel_macron,https://www.liberation.fr/societe/education/peut-etre-quil-faudra-interdire-apres-les-reseaux-sociaux-macron-sattaque-aux-jeux-video-20260206_IWZD3QVOIRBMJMI5LWL5OLKAG4/,"«Peut-être qu’il faudra interdire» : après les réseaux sociaux, Emmanuel Macron s’attaque aux jeux v"
Libération,domestic,,emmanuel_macron,https://www.liberation.fr/culture/les-jeux-video-meritent-un-meilleur-debat-que-les-cliches-demmanuel-macron-sur-leur-violence-20260206_P2DIW4Y7Y5GJJOA6LDNTP6Y34A/,Les jeux vidéo méritent un meilleur débat que les clichés d’Emmanuel Macron sur leur violence
Libération,domestic,,emmanuel_macron,https://www.liberation.fr/politique/tu-poses-ta-camera-mon-petit-lapin-lelysee-traite-toujours-aussi-bien-les-journalistes-20260206_77UOL3LGRFFDDPQCEKDMN3MBAY/,«Tu poses ta caméra mon petit lapin !» : l’Elysée traite toujours aussi bien les journalistes
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/-Erroneo-e-irresponsable--Taiwan-critico-a-Uruguay-por-declarar-que-es-parte-de-China-uc952243,“Erróneo” e “irresponsable”: Taiwán criticó a Uruguay por declarar que es parte de China
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Uruguay-declaro-que-Taiwan-forma-parte-inalienable-de-China-y-desperto-criticas-uc951993,Uruguay declaró que Taiwán “forma parte inalienable” de China y despertó críticas
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/-Al-momento-es-un-escenario-de-esperanza--Orsi-planteo-el-ingreso-al-RCEP--que-es--uc952386,“Al momento es un escenario de esperanza”: Orsi planteó el ingreso al RCEP; ¿qué es?
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Un-socio-clave-Orsi-presento-a-Uruguay-como-destino-estable-ante-170-empresarios-chinos-uc952266,Un socio clave: Orsi presentó a Uruguay como “destino estable” ante 170 empresarios chinos
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/El-presidente-Yamandu-Orsi-anoto-un-gol-a-un-nino-chino-e-ironizo--Se-lo-dejo-hacer--uc952111,El presidente Yamandú Orsi anotó un gol a un niño chino e ironizó: “Se lo dejó hacer”
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Lubetkin-hablo-de-la-importancia-de-mas-de-30-acuerdos-que-el-gobierno-firmo-en-China-uc952351,Lubetkin habló de la importancia de “más de 30 acuerdos” que el gobierno firmó en China
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Banda-de-jazz-con-record-Guinness-recibio-a-Orsi-tocando-La-Cumparsita-en-Shanghai-uc952224,Banda de jazz con récord Guinness recibió a Orsi tocando “La Cumparsita” en Shanghái
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Viaje-de-Orsi-a-China-visito-un-puerto-automatizado-en-Shanghai-tras-la-estadia-en-Pekin-uc952142,Viaje de Orsi a China: visitó un puerto automatizado en Shanghái tras la estadía en Pekín
